1
526.336670,58.930000,19.000000,19.000000
525.239990,65.353333,19.000000,19.000000
522.576660,83.056664,19.000000,19.000000
521.479980,91.673332,19.000000,19.000000
520.070007,105.616669,19.000000,19.000000
524.236694,107.436668,18.000000,18.000000
526.436646,111.103333,18.000000,18.000000
526.583313,114.769997,18.000000,18.000000
524.986694,115.680000,19.000000,19.000000
529.153320,110.459999,18.000000,18.000000
530.063354,107.610001,19.000000,19.000000
533.666687,107.453331,19.000000,19.000000
531.003357,115.129997,19.000000,19.000000
532.823303,115.483330,18.000000,18.000000
532.969971,114.456665,18.000000,18.000000
532.823303,115.776665,18.000000,18.000000
534.326660,115.273331,17.000000,17.000000
534.183350,113.123337,17.000000,17.000000
535.186646,112.980003,17.000000,17.000000
532.486694,114.680000,18.000000,18.000000
533.989990,115.036667,17.000000,17.000000
532.986694,114.033333,17.000000,17.000000
535.753357,116.533333,16.000000,16.000000
533.753357,115.599998,16.000000,16.000000
538.953308,114.666664,16.000000,16.000000
539.086670,117.733330,16.000000,16.000000
539.219971,116.533333,16.000000,16.000000
538.576660,117.036667,17.000000,17.000000
539.866638,117.180000,17.000000,17.000000
542.303345,117.036667,17.000000,17.000000
541.603333,117.669998,16.000000,16.000000
539.336670,118.603333,16.000000,16.000000
540.270020,118.470001,16.000000,16.000000
542.536682,117.269997,16.000000,16.000000
542.669983,117.403336,16.000000,16.000000
543.173340,116.760002,17.000000,17.000000
542.169983,115.470001,17.000000,17.000000
544.320007,116.473335,17.000000,17.000000
545.323303,116.330002,17.000000,17.000000
542.886658,116.473335,17.000000,17.000000
